game_index,gameTime,label,position,team,visibility
54,2 - 33:22,Yellow card,2002705,away,visible
54,2 - 33:32,Indirect free-kick,2012080,home,not shown
54,2 - 33:53,Foul,2033677,home,visible
54,2 - 34:18,Indirect free-kick,2058777,away,visible
54,2 - 34:28,Ball out of play,2068997,not applicable,visible
54,2 - 34:41,Throw-in,2081090,away,not shown
54,2 - 35:19,Ball out of play,2119613,not applicable,visible
54,2 - 35:27,Throw-in,2127055,home,not shown
54,2 - 35:32,Ball out of play,2132686,not applicable,visible
54,2 - 35:39,Throw-in,2139989,home,visible
54,2 - 37:23,Ball out of play,2243678,not applicable,visible
54,2 - 37:37,Substitution,2257810,away,not shown
54,2 - 37:42,Throw-in,2262921,away,not shown
54,2 - 38:11,Foul,2291180,away,visible
54,2 - 38:44,Indirect free-kick,2324394,home,visible
54,2 - 39:37,Ball out of play,2377827,not applicable,visible
54,2 - 39:55,Throw-in,2395000,away,visible
54,2 - 39:57,Ball out of play,2397988,not applicable,visible
54,2 - 40:13,Clearance,2413860,home,visible
54,2 - 41:42,Foul,2502947,away,visible
54,2 - 41:56,Indirect free-kick,2516219,home,visible
54,2 - 42:29,Foul,2549445,home,visible
54,2 - 42:40,Indirect free-kick,2560995,away,not shown
54,2 - 43:05,Foul,2585753,home,visible
54,2 - 43:47,Indirect free-kick,2627812,away,visible
54,2 - 44:02,Shots off target,2642100,away,visible
54,2 - 44:03,Ball out of play,2643065,not applicable,visible
54,2 - 44:23,Substitution,2663441,home,not shown
54,2 - 44:32,Clearance,2672032,home,not shown
54,2 - 44:36,Foul,2676103,away,visible
54,2 - 44:48,Indirect free-kick,2688043,home,not shown
54,2 - 45:24,Shots on target,2724701,home,visible
54,2 - 47:08,Ball out of play,2828965,not applicable,visible
54,2 - 47:15,Throw-in,2835335,home,visible
54,2 - 47:34,Shots on target,2854711,away,visible
54,2 - 47:42,Ball out of play,2862236,not applicable,visible
54,2 - 48:22,Substitution,2902743,away,visible
54,2 - 48:39,Throw-in,2919103,home,visible
55,1 - 00:00,Kick-off,139,home,visible
55,1 - 00:09,Ball out of play,9397,not applicable,visible
55,1 - 01:26,Throw-in,86418,home,visible
55,1 - 01:50,Ball out of play,110687,not applicable,visible
55,1 - 02:03,Throw-in,123561,home,not shown
55,1 - 02:13,Ball out of play,133072,not applicable,visible
55,1 - 02:27,Throw-in,147199,home,visible
55,1 - 02:33,Ball out of play,153398,not applicable,visible
55,1 - 02:45,Throw-in,165423,home,visible
55,1 - 03:05,Ball out of play,185096,not applicable,visible
55,1 - 03:32,Corner,212437,home,visible
55,1 - 03:36,Offside,216110,home,visible
55,1 - 04:02,Indirect free-kick,242993,away,visible
55,1 - 04:15,Ball out of play,255081,not applicable,visible
55,1 - 04:38,Throw-in,278289,home,visible
55,1 - 04:40,Shots on target,280674,home,visible
55,1 - 05:08,Offside,308108,away,visible
55,1 - 05:13,Indirect free-kick,313129,home,not shown
55,1 - 05:14,Ball out of play,314882,not applicable,not shown
55,1 - 05:36,Throw-in,336331,home,visible
55,1 - 06:00,Ball out of play,360427,not applicable,visible
55,1 - 06:21,Throw-in,381760,home,visible
55,1 - 06:26,Shots on target,386375,home,visible
55,1 - 06:27,Ball out of play,387932,not applicable,visible
55,1 - 06:57,Corner,417359,home,visible
55,1 - 07:01,Ball out of play,421627,not applicable,visible
55,1 - 07:09,Throw-in,429622,away,not shown
55,1 - 07:50,Ball out of play,470072,not applicable,visible
55,1 - 08:01,Throw-in,481667,home,not shown
55,1 - 09:38,Ball out of play,578860,not applicable,visible
55,1 - 10:05,Corner,605736,away,visible
55,1 - 10:06,Shots off target,606948,away,visible
55,1 - 10:08,Ball out of play,608311,not applicable,visible
55,1 - 10:32,Corner,632806,away,visible
55,1 - 10:34,Foul,634584,away,visible
55,1 - 11:06,Clearance,666217,home,not shown
55,1 - 11:28,Foul,688356,home,visible
55,1 - 11:40,Indirect free-kick,700821,away,visible
55,1 - 12:11,Ball out of play,731475,not applicable,visible
55,1 - 12:27,Throw-in,747963,home,visible
55,1 - 13:06,Foul,786285,away,visible
55,1 - 13:25,Indirect free-kick,805128,home,visible
55,1 - 13:34,Ball out of play,814243,not applicable,visible
55,1 - 14:01,Corner,841219,home,visible
55,1 - 14:03,Shots off target,843332,home,visible
55,1 - 14:04,Ball out of play,844012,not applicable,visible
55,1 - 14:21,Clearance,861947,away,not shown
55,1 - 15:06,Foul,906513,home,visible
55,1 - 15:27,Indirect free-kick,927974,away,visible
55,1 - 15:47,Ball out of play,947601,not applicable,visible
55,1 - 16:20,Clearance,980375,home,visible
55,1 - 16:27,Ball out of play,987693,not applicable,visible
55,1 - 16:31,Throw-in,991851,away,visible
55,1 - 16:38,Ball out of play,998759,not applicable,visible
55,1 - 16:58,Throw-in,1018528,away,not shown
55,1 - 17:03,Foul,1023577,home,visible
55,1 - 17:25,Indirect free-kick,1045901,away,not shown
55,1 - 17:31,Ball out of play,1051673,not applicable,visible
55,1 - 18:04,Clearance,1084139,home,not shown
55,1 - 18:38,Ball out of play,1118310,not applicable,visible
55,1 - 19:02,Corner,1142036,away,visible
55,1 - 19:15,Offside,1155304,away,visible
55,1 - 19:32,Indirect free-kick,1172188,home,not shown
55,1 - 19:37,Shots on target,1177688,home,visible
55,1 - 19:39,Ball out of play,1179712,not applicable,visible
55,1 - 20:08,Corner,1208857,home,visible
55,1 - 20:45,Ball out of play,1245693,not applicable,visible
55,1 - 20:57,Throw-in,1257313,home,not shown
55,1 - 21:05,Offside,1265686,home,not shown
55,1 - 21:31,Clearance,1291221,away,visible
55,1 - 21:48,Ball out of play,1308814,not applicable,visible
55,1 - 22:08,Throw-in,1328762,home,visible
55,1 - 22:12,Ball out of play,1332719,not applicable,visible
55,1 - 22:16,Throw-in,1336767,home,visible
55,1 - 22:18,Ball out of play,1338768,not applicable,visible
55,1 - 22:43,Throw-in,1363081,home,visible
55,1 - 22:45,Foul,1365094,home,visible
55,1 - 22:55,Indirect free-kick,1375282,away,not shown
55,1 - 23:39,Foul,1419910,home,visible
55,1 - 23:42,Indirect free-kick,1422792,away,visible
55,1 - 23:56,Shots on target,1436766,away,visible
55,1 - 25:30,Ball out of play,1530573,not applicable,visible
55,1 - 27:02,Throw-in,1622489,home,visible
55,1 - 27:12,Shots on target,1632094,home,visible
55,1 - 27:12,Goal,1632654,home,visible
55,1 - 28:24,Kick-off,1704078,away,visible
55,1 - 28:56,Ball out of play,1736323,not applicable,visible
55,1 - 29:08,Throw-in,1748489,away,not shown
55,1 - 29:34,Shots on target,1774254,away,visible
55,1 - 29:45,Ball out of play,1785865,not applicable,visible
55,1 - 30:00,Corner,1800048,away,visible
55,1 - 30:31,Ball out of play,1831708,not applicable,visible
55,1 - 30:41,Throw-in,1841746,away,not shown
55,1 - 31:24,Ball out of play,1884858,not applicable,visible
55,1 - 31:34,Throw-in,1894280,away,not shown
55,1 - 31:42,Ball out of play,1902222,not applicable,visible
55,1 - 32:00,Throw-in,1920370,home,not shown
55,1 - 32:26,Offside,1946812,away,visible
55,1 - 32:42,Indirect free-kick,1962780,home,not shown
55,1 - 32:47,Foul,1967791,away,visible
55,1 - 33:17,Indirect free-kick,1997215,home,visible
55,1 - 33:20,Ball out of play,2000698,not applicable,visible
55,1 - 33:37,Throw-in,2017856,away,visible
55,1 - 33:54,Shots on target,2034341,home,visible
55,1 - 34:44,Ball out of play,2084923,not applicable,visible
55,1 - 34:58,Throw-in,2098167,away,visible
55,1 - 35:07,Ball out of play,2107664,not applicable,not shown
55,1 - 35:26,Throw-in,2126081,home,visible
55,1 - 35:33,Ball out of play,2133756,not applicable,visible
55,1 - 35:54,Throw-in,2154936,home,visible
55,1 - 36:08,Ball out of play,2168501,not applicable,visible
55,1 - 36:19,Corner,2179096,home,visible
55,1 - 36:25,Ball out of play,2185839,not applicable,visible
55,1 - 36:49,Clearance,2209579,away,not shown
55,1 - 37:02,Ball out of play,2222665,not applicable,visible
55,1 - 37:12,Throw-in,2232037,away,visible
55,1 - 37:25,Ball out of play,2245994,not applicable,visible
55,1 - 37:53,Throw-in,2273388,home,visible
55,1 - 38:03,Shots on target,2283720,home,visible
55,1 - 38:04,Goal,2284764,home,visible
55,1 - 39:03,Kick-off,2343834,away,not shown
55,1 - 39:26,Ball out of play,2366375,not applicable,visible
55,1 - 39:36,Throw-in,2376296,away,visible
55,1 - 39:47,Shots on target,2387082,away,visible
55,1 - 40:39,Ball out of play,2439615,not applicable,visible
55,1 - 41:01,Corner,2461137,away,visible
55,1 - 42:15,Foul,2535074,home,visible
55,1 - 42:27,Indirect free-kick,2547126,away,visible
55,1 - 42:42,Ball out of play,2562102,not applicable,visible
55,1 - 43:06,Throw-in,2586520,home,visible
55,1 - 43:24,Ball out of play,2604958,not applicable,visible
55,1 - 43:28,Throw-in,2608897,away,not shown
55,1 - 43:39,Ball out of play,2619555,not applicable,visible
55,1 - 44:16,Clearance,2656518,home,not shown
55,1 - 44:42,Ball out of play,2682663,not applicable,visible
55,2 - 00:00,Kick-off,0,away,not shown
55,2 - 00:05,Ball out of play,5742,not applicable,visible
55,2 - 00:14,Throw-in,14171,away,visible
55,2 - 00:57,Ball out of play,57667,not applicable,visible
55,2 - 01:16,Throw-in,76435,home,visible
55,2 - 01:22,Ball out of play,82072,not applicable,visible
55,2 - 01:25,Throw-in,85182,away,visible
55,2 - 01:43,Ball out of play,103366,not applicable,visible
55,2 - 02:12,Clearance,132498,home,visible
55,2 - 02:16,Ball out of play,136852,not applicable,visible
55,2 - 02:28,Throw-in,148047,away,visible
55,2 - 02:47,Ball out of play,167018,not applicable,visible
55,2 - 02:52,Throw-in,172375,away,visible
55,2 - 03:13,Throw-in,193615,away,visible
55,2 - 03:39,Throw-in,219429,away,visible
55,2 - 03:58,Ball out of play,238592,not applicable,visible
55,2 - 04:01,Throw-in,241727,away,not shown
55,2 - 04:33,Ball out of play,273880,not applicable,visible
55,2 - 04:45,Throw-in,285667,away,visible
55,2 - 06:28,Offside,388514,away,visible
55,2 - 07:04,Indirect free-kick,424825,home,visible
55,2 - 07:19,Ball out of play,439180,not applicable,visible
55,2 - 07:31,Throw-in,451528,away,visible
55,2 - 08:57,Shots on target,537905,away,visible
55,2 - 09:32,Ball out of play,572782,not applicable,visible
55,2 - 09:40,Throw-in,580453,away,not shown
55,2 - 11:41,Shots off target,701397,away,visible
55,2 - 11:42,Ball out of play,702131,not applicable,visible
55,2 - 12:05,Corner,725171,away,visible
55,2 - 13:07,Ball out of play,787670,not applicable,visible
55,2 - 13:43,Clearance,823028,home,visible
55,2 - 13:47,Offside,827686,home,visible
55,2 - 14:05,Indirect free-kick,845229,away,not shown
55,2 - 14:41,Shots on target,881058,home,visible
55,2 - 14:41,Goal,881698,home,visible
55,2 - 15:45,Kick-off,945026,away,not shown
55,2 - 17:18,Shots off target,1038739,away,visible
55,2 - 17:19,Ball out of play,1039670,not applicable,visible
55,2 - 17:57,Clearance,1077813,home,not shown
55,2 - 18:00,Ball out of play,1080899,not applicable,visible
55,2 - 18:20,Throw-in,1100246,away,visible
55,2 - 18:47,Foul,1127191,home,visible
55,2 - 18:57,Indirect free-kick,1137118,away,not shown
55,2 - 19:19,Shots on target,1159726,away,visible
55,2 - 19:21,Ball out of play,1161921,not applicable,visible
55,2 - 19:40,Corner,1180305,away,visible
55,2 - 19:43,Shots off target,1183284,away,visible
55,2 - 19:44,Ball out of play,1184495,not applicable,visible
55,2 - 20:19,Substitution,1219417,away,visible
55,2 - 20:24,Substitution,1224669,away,visible
55,2 - 20:34,Clearance,1234321,home,not shown
55,2 - 21:03,Shots off target,1263068,away,visible
55,2 - 22:32,Shots on target,1352793,away,visible
55,2 - 22:33,Goal,1353473,away,visible
55,2 - 23:10,Substitution,1390171,home,not shown
55,2 - 23:18,Kick-off,1398501,home,not shown
55,2 - 24:03,Ball out of play,1443791,not applicable,visible
55,2 - 24:06,Throw-in,1446737,away,visible
55,2 - 24:06,Ball out of play,1446793,not applicable,visible
55,2 - 24:36,Throw-in,1476483,home,visible
55,2 - 24:45,Ball out of play,1485078,not applicable,visible
55,2 - 24:52,Throw-in,1492954,away,visible
55,2 - 25:26,Ball out of play,1526282,not applicable,visible
55,2 - 25:35,Throw-in,1535440,away,visible
55,2 - 26:40,Ball out of play,1600783,not applicable,visible
55,2 - 26:45,Throw-in,1605550,away,not shown
55,2 - 26:53,Ball out of play,1613582,not applicable,visible
55,2 - 27:24,Throw-in,1644468,home,visible
55,2 - 28:42,Ball out of play,1722182,not applicable,visible
55,2 - 29:09,Throw-in,1749926,home,not shown
55,2 - 30:29,Ball out of play,1829077,not applicable,visible
55,2 - 31:00,Throw-in,1860674,home,visible
55,2 - 31:07,Shots on target,1867207,home,visible
55,2 - 32:18,Shots on target,1938197,away,visible
55,2 - 32:19,Ball out of play,1939143,not applicable,visible
55,2 - 32:40,Corner,1960548,away,visible
55,2 - 33:13,Shots off target,1993618,home,visible
55,2 - 33:14,Ball out of play,1994276,not applicable,visible
55,2 - 34:02,Substitution,2042030,home,visible
55,2 - 34:06,Clearance,2046576,away,not shown
55,2 - 35:01,Ball out of play,2101710,not applicable,visible
55,2 - 35:04,Throw-in,2104164,away,visible
55,2 - 35:21,Ball out of play,2121339,not applicable,visible
55,2 - 35:42,Corner,2142577,away,visible
55,2 - 35:50,Shots off target,2150264,away,visible
55,2 - 35:51,Ball out of play,2151327,not applicable,visible
55,2 - 36:23,Clearance,2183335,home,not shown
55,2 - 36:49,Ball out of play,2209411,not applicable,not shown
55,2 - 38:02,Substitution,2282000,away,visible
55,2 - 38:02,Substitution,2282236,away,visible
55,2 - 38:08,Throw-in,2288784,home,not shown
55,2 - 38:58,Shots off target,2338976,away,visible
55,2 - 39:00,Ball out of play,2340512,not applicable,visible
55,2 - 39:46,Clearance,2386426,home,visible
55,2 - 40:25,Ball out of play,2425465,not applicable,visible
55,2 - 40:38,Throw-in,2438285,away,visible
55,2 - 41:09,Shots on target,2469700,away,visible
55,2 - 41:10,Ball out of play,2470951,not applicable,visible
55,2 - 41:41,Corner,2501172,away,visible
55,2 - 41:49,Ball out of play,2509180,not applicable,visible
55,2 - 41:53,Throw-in,2513898,away,visible
55,2 - 42:46,Ball out of play,2566167,not applicable,visible
55,2 - 42:57,Corner,2577124,away,visible
55,2 - 44:26,Ball out of play,2666766,not applicable,visible
55,2 - 45:08,Substitution,2708689,home,visible
55,2 - 45:24,Throw-in,2724368,home,visible
55,2 - 45:26,Ball out of play,2726692,not applicable,visible
55,2 - 45:36,Throw-in,2736195,home,visible
56,1 - 00:00,Kick-off,0,away,not shown
56,1 - 00:08,Ball out of play,8904,not applicable,visible
56,1 - 00:14,Throw-in,14710,away,visible
56,1 - 01:16,Ball out of play,76531,not applicable,visible
56,1 - 01:25,Throw-in,85624,home,visible
56,1 - 01:55,Ball out of play,115793,not applicable,visible
56,1 - 02:11,Throw-in,131458,away,visible
56,1 - 02:28,Foul,148669,away,visible
56,1 - 02:42,Indirect free-kick,162572,home,visible
56,1 - 03:07,Foul,187623,away,visible
56,1 - 03:20,Indirect free-kick,200729,home,not shown
56,1 - 04:37,Ball out of play,277391,not applicable,visible
56,1 - 05:03,Throw-in,303087,away,visible
56,1 - 05:04,Foul,304177,home,visible
56,1 - 05:13,Indirect free-kick,313542,away,visible
56,1 - 05:27,Foul,327388,home,visible
56,1 - 06:09,Direct free-kick,369127,away,visible
56,1 - 06:16,Shots off target,376570,away,visible
56,1 - 06:17,Ball out of play,377200,not applicable,visible
56,1 - 06:30,Clearance,390956,home,not shown
56,1 - 07:49,Offside,469657,home,visible
56,1 - 08:17,Indirect free-kick,497382,away,visible
56,1 - 08:20,Offside,500555,away,visible
56,1 - 08:29,Indirect free-kick,509106,home,visible
56,1 - 09:21,Ball out of play,561892,not applicable,visible
56,1 - 09:37,Throw-in,577060,away,visible
56,1 - 09:56,Offside,596402,away,visible
56,1 - 10:06,Indirect free-kick,606688,home,visible
56,1 - 10:47,Ball out of play,647839,not applicable,visible
56,1 - 10:51,Throw-in,651944,home,visible
56,1 - 12:07,Ball out of play,727359,not applicable,visible
56,1 - 12:23,Throw-in,743322,home,visible
56,1 - 13:12,Ball out of play,792042,not applicable,visible
56,1 - 13:22,Throw-in,802350,home,not shown
56,1 - 13:41,Offside,821295,home,visible
56,1 - 14:07,Indirect free-kick,847453,away,visible
56,1 - 14:42,Ball out of play,882600,not applicable,visible
56,1 - 14:58,Throw-in,898047,home,visible
56,1 - 15:26,Ball out of play,926915,not applicable,visible
56,1 - 15:30,Throw-in,930519,home,visible
56,1 - 15:39,Shots on target,939102,home,visible
56,1 - 15:40,Ball out of play,940327,not applicable,visible
56,1 - 16:10,Corner,970662,home,visible
56,1 - 16:12,Shots on target,972040,home,visible
56,1 - 16:20,Ball out of play,980889,not applicable,visible
56,1 - 16:40,Throw-in,1000551,away,visible
56,1 - 17:22,Ball out of play,1042312,not applicable,visible
56,1 - 17:35,Throw-in,1055371,home,visible
56,1 - 17:47,Shots off target,1067665,home,visible
56,1 - 17:48,Ball out of play,1068707,not applicable,visible
56,1 - 18:22,Clearance,1102589,away,not shown
56,1 - 19:46,Ball out of play,1186225,not applicable,visible
56,1 - 19:51,Throw-in,1191368,home,not shown
56,1 - 20:43,Ball out of play,1243258,not applicable,visible
56,1 - 21:13,Throw-in,1273518,away,visible
56,1 - 21:23,Ball out of play,1283598,not applicable,visible
56,1 - 21:40,Throw-in,1300699,away,visible
56,1 - 21:43,Shots on target,1303823,away,visible
56,1 - 21:44,Ball out of play,1304397,not applicable,visible
56,1 - 22:16,Corner,1336226,away,visible
56,1 - 22:27,Ball out of play,1347836,not applicable,visible
56,1 - 22:44,Throw-in,1364793,away,visible
56,1 - 22:48,Ball out of play,1368200,not applicable,visible
56,1 - 22:58,Throw-in,1378748,home,not shown
56,1 - 24:13,Foul,1453486,away,visible
56,1 - 24:32,Indirect free-kick,1472788,home,not shown
56,1 - 24:59,Foul,1499152,away,visible
56,1 - 25:58,Indirect free-kick,1558093,home,not shown
56,1 - 26:52,Shots on target,1612942,home,visible
56,1 - 26:54,Ball out of play,1614051,not applicable,visible
56,1 - 27:16,Corner,1636371,home,visible
56,1 - 27:43,Ball out of play,1663070,not applicable,visible
56,1 - 28:02,Corner,1682661,home,visible
56,1 - 28:04,Shots off target,1684040,home,visible
56,1 - 28:09,Ball out of play,1689308,not applicable,visible
56,1 - 28:16,Throw-in,1696458,home,not shown
56,1 - 28:19,Ball out of play,1699728,not applicable,visible
56,1 - 28:23,Throw-in,1703957,home,not shown
56,1 - 30:17,Ball out of play,1817712,not applicable,visible
56,1 - 30:47,Corner,1847170,home,not shown
56,1 - 31:04,Offside,1864115,home,visible
56,1 - 31:32,Clearance,1892572,away,not shown
